Hour,Export,,,Import,,,Export [MW/MWmax],,,Import [MW/MWmax],,
6841,1100,1100,1200,2741,2741,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.8565625,0.78375
6842,1100,1100,1200,2741,2741,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.8565625,0.78375
6843,1100,1100,1200,2741,2741,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.8565625,0.78375
6844,1100,1100,1200,2741,2741,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.8565625,0.78375
6845,1100,1100,1200,2741,2741,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.8565625,0.78375
6846,1100,1100,1200,2741,2741,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.8565625,0.78375
6847,1100,1100,1200,2741,2741,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.8565625,0.78375
6848,1100,1100,1200,2741,2741,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.8565625,0.78375
6849,1100,1100,1200,2741,2741,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.8565625,0.78375
6850,1100,1100,1200,2741,2741,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.8565625,0.78375
6851,1100,1100,1200,2741,2741,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.8565625,0.78375
6852,1100,1100,1200,2741,2741,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.8565625,0.78375
6853,1100,1100,1200,2741,2741,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.8565625,0.78375
6854,1100,1100,1200,2741,2741,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.8565625,0.78375
6855,1100,1100,1200,2741,2741,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.8565625,0.78375
6856,1100,1100,1200,2741,2741,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.8565625,0.78375
6857,1100,1100,1200,2741,2741,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.8565625,0.78375
6858,1100,1100,1200,2741,2741,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.8565625,0.78375
6859,1100,1100,1200,2741,2741,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.8565625,0.78375
6860,1100,1100,1200,2741,2741,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.8565625,0.78375
6861,1100,1100,1200,2741,2741,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.8565625,0.78375
6862,1100,1100,1200,2741,2741,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.8565625,0.78375
6863,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6864,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6865,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6866,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6867,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6868,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6869,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6870,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6871,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6872,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6873,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6874,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6875,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6876,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6877,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6878,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6879,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6880,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6881,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6882,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6883,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6884,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6885,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6886,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6887,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6888,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6889,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6890,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6891,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6892,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6893,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6894,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6895,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6896,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6897,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6898,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6899,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6900,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6901,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6902,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6903,1100,1100,1200,2741,3000,2508,0.785714286,0.785714286,0.857142857,0.8565625,0.9375,0.78375
6904,1100,1100,1200,3200,3000,2508,0.785714286,0.785714286,0.857142857,1,0.9375,0.78375
6905,1100,1100,1200,3200,3200,2508,0.785714286,0.785714286,0.857142857,1,1,0.78375
6906,1100,1100,1200,3200,3200,2508,0.785714286,0.785714286,0.857142857,1,1,0.78375
6907,1100,1100,1200,3200,3200,2508,0.785714286,0.785714286,0.857142857,1,1,0.78375
6908,1100,1100,1200,3200,3200,2508,0.785714286,0.785714286,0.857142857,1,1,0.78375
6909,1100,1100,1200,3200,3200,2508,0.785714286,0.785714286,0.857142857,1,1,0.78375
6910,1100,1100,1200,3200,3200,2508,0.785714286,0.785714286,0.857142857,1,1,0.78375
6911,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6912,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6913,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6914,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6915,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6916,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6917,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6918,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6919,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6920,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6921,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6922,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6923,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6924,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6925,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6926,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6927,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6928,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6929,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6930,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6931,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6932,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6933,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6934,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6935,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6936,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6937,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6938,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6939,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6940,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6941,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6942,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6943,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6944,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6945,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6946,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6947,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6948,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6949,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6950,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6951,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6952,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6953,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6954,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6955,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6956,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6957,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6958,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6959,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6960,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6961,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6962,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6963,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6964,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6965,1100,1200,1200,3200,3200,2508,0.785714286,0.857142857,0.857142857,1,1,0.78375
6966,1100,1100,1200,3200,2741,2508,0.785714286,0.785714286,0.857142857,1,0.8565625,0.78375
6967,1100,1100,1200,3200,2741,2508,0.785714286,0.785714286,0.857142857,1,0.8565625,0.78375
6968,1100,1100,1200,3200,2741,2508,0.785714286,0.785714286,0.857142857,1,0.8565625,0.78375
6969,1100,1100,1200,3200,2741,2508,0.785714286,0.785714286,0.857142857,1,0.8565625,0.78375
6970,1100,1100,1200,3200,2741,2508,0.785714286,0.785714286,0.857142857,1,0.8565625,0.78375
6971,1100,1100,1200,3200,2741,2508,0.785714286,0.785714286,0.857142857,1,0.8565625,0.78375
6972,1100,1100,1200,3200,2741,2508,0.785714286,0.785714286,0.857142857,1,0.8565625,0.78375
6973,1100,1100,1200,3200,2741,2508,0.785714286,0.785714286,0.857142857,1,0.8565625,0.78375
6974,1100,1100,1200,3200,2741,2508,0.785714286,0.785714286,0.857142857,1,0.8565625,0.78375
6975,1100,1100,1200,3200,2741,2508,0.785714286,0.785714286,0.857142857,1,0.8565625,0.78375
6976,1100,1100,1200,3200,3200,2508,0.785714286,0.785714286,0.857142857,1,1,0.78375
6977,1100,1100,1200,3200,3200,2508,0.785714286,0.785714286,0.857142857,1,1,0.78375
6978,1100,1100,1200,3200,3200,2508,0.785714286,0.785714286,0.857142857,1,1,0.78375
6979,1100,1100,1200,3200,3200,2508,0.785714286,0.785714286,0.857142857,1,1,0.78375
6980,1100,1100,1200,3200,3200,2508,0.785714286,0.785714286,0.857142857,1,1,0.78375
6981,1100,1100,1200,3200,3200,2508,0.785714286,0.785714286,0.857142857,1,1,0.78375
6982,1100,1100,1200,3200,3200,2508,0.785714286,0.785714286,0.857142857,1,1,0.78375
6983,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
6984,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
6985,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
6986,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
6987,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
6988,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
6989,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
6990,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
6991,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
6992,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
6993,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
6994,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
6995,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
6996,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
6997,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
6998,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
6999,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7000,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7001,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7002,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7003,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7004,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7005,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7006,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7007,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7008,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7009,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7010,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7011,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7012,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7013,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7014,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7015,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7016,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7017,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7018,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7019,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7020,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7021,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7022,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7023,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7024,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7025,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7026,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7027,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7028,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7029,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7030,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7031,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7032,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7033,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7034,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7035,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7036,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7037,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7038,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7039,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7040,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7041,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7042,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7043,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7044,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7045,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7046,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7047,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7048,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7049,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7050,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7051,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7052,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7053,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7054,1150,1100,1200,3200,2741,2508,0.821428571,0.785714286,0.857142857,1,0.8565625,0.78375
7055,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7056,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7057,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7058,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7059,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7060,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7061,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7062,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7063,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7064,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7065,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7066,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7067,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7068,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7069,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7070,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7071,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7072,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7073,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7074,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7075,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7076,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7077,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7078,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7079,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7080,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7081,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7082,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7083,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7084,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7085,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7086,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7087,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7088,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7089,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7090,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7091,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7092,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7093,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7094,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7095,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7096,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7097,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7098,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7099,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7100,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7101,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7102,1150,1100,1200,3200,3200,2508,0.821428571,0.785714286,0.857142857,1,1,0.78375
7103,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7104,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7105,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7106,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7107,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7108,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7109,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7110,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7111,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7112,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7113,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7114,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7115,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
