Hour,2015,2016,2017
4766,4.946247,5.386569,4.304067
4767,4.433493,4.620863,3.250958
4768,3.226691,3.570279,2.598826
4769,1.954691,2.271784,1.637964
4770,0.871556,1.010256,0.942908
4771,0.236397,0.226196,0.292427
4772,0.003786,0.004653,0.00681
4773,0,0,0
4774,0,0,0
4775,0,0,0
4776,0,0,0.000413
4777,0,0,0.000825
4778,0,0.000776,0.000825
4779,0,0.001034,0.000825
4780,0.000841,0.002327,0.001445
4781,0.193913,0.193365,0.193988
4782,0.853889,0.995004,0.973451
4783,2.072048,2.282125,2.093631
4784,3.304088,3.604403,3.416054
4785,3.681818,4.652143,4.424381
4786,4.613524,5.373127,5.254404
4787,5.710961,5.776402,5.738756
4788,6.002461,5.894541,5.731121
4789,5.622207,5.718754,5.361098
4790,4.996302,5.244906,4.772529
4791,4.241683,4.422328,3.774933
4792,3.031937,3.352097,2.254806
4793,1.691794,2.101685,1.096654
4794,0.784484,0.953643,0.597443
4795,0.240183,0.211203,0.161795
4796,0.009254,0.003878,0.005572
4797,0,0,0.004953
4798,0,0,0.005159
4799,0,0,0.005366
4800,0,0,0.005366
4801,0,0.000517,0.005366
4802,0,0.001034,0.005366
4803,0,0.001034,0.005572
4804,0,0.002068,0.005572
4805,0,0.185869,0.138268
4806,0,0.966827,0.480844
4807,0,2.234559,0.998628
4808,0,3.54934,1.786757
4809,0,4.602767,2.333227
4810,0,5.317806,3.152312
4811,0,5.722115,4.040119
4812,0,5.845683,4.770465
4813,0,5.682046,5.193112
4814,0,5.236117,4.91121
4815,0,4.490316,4.146194
4816,0,3.457052,3.084623
4817,0,2.200694,1.998081
4818,0,0.975099,0.934034
4819,0,0.214563,0.272203
4820,0,0.003361,0.01135
4821,0,0,0.005159
4822,0,0,0.004953
4823,0,0.003102,0.004747
4824,0,0.003878,0.004953
4825,0,0.003878,0.004747
4826,0,0.003878,0.004334
4827,0,0.003878,0.004127
4828,0.000421,0.004395,0.00454
4829,0.157317,0.196467,0.168811
4830,0.866929,1.042312,0.886156
4831,2.079619,2.42689,2.026354
4832,3.375596,3.863688,3.315139
4833,4.41204,5.007594,4.317275
4834,5.118286,5.788294,4.95496
4835,5.506112,6.226209,5.260595
4836,5.610429,6.351069,5.186921
4837,5.42535,6.177351,4.86684
4838,5.04804,5.679978,3.592914
4839,4.307302,4.849127,1.913469
4840,3.293572,3.653519,0.823213
4841,2.077516,2.057738,0.399327
4842,0.910254,0.762862,0.225563
4843,0.204429,0.153038,0.071404
4844,0.004206,0.003361,0.005985
4845,0,0.002844,0.005159
4846,0,0.003619,0.005159
4847,0.000841,0.003878,0.005366
4848,0,0.003878,0.005159
4849,0,0.003361,0.004953
4850,0,0.003361,0.004334
4851,0.001683,0.002585,0.00454
4852,0.004627,0.002844,0.004334
4853,0.217889,0.074709,0.144666
4854,1.217318,0.571048,0.80629
4855,2.866627,1.287379,1.926058
4856,4.730881,2.275145,3.186983
4857,6.145897,3.386479,4.279509
4858,7.11504,3.997854,5.132233
4859,7.616437,4.568903,5.483063
4860,7.502866,4.952531,5.548276
4861,6.729318,4.660415,5.036683
4862,5.631461,3.876096,4.379805
4863,2.877564,2.836887,2.800038
4864,1.037706,1.819134,1.581831
4865,0.530841,1.048774,0.921032
4866,0.425683,0.576218,0.452158
4867,0.116095,0.188195,0.103804
4868,0.001683,0.008014,0.002064
4869,0.001683,0.00517,0.002064
4870,0.001683,0.005946,0.002064
4871,0,0.003878,0.001857
4872,0,0.003361,0.002064
4873,0,0.003361,0.002683
4874,0,0.002585,0.002889
4875,0,0.002585,0.002889
4876,0,0.003361,0.002683
4877,0.001262,0.129255,0.081929
4878,0.005889,0.685568,0.431315
4879,0.018087,1.367775,0.880377
4880,0.038278,1.861012,1.41302
4881,0.054262,2.218014,1.805537
4882,0.062675,2.363038,2.40587
4883,0.081183,2.256532,3.110832
4884,0.088333,1.862822,3.391909
4885,0.105579,1.977083,3.589818
4886,0.091698,2.25343,3.51181
4887,0.075714,2.402073,3.042523
4888,0.061413,2.56571,2.240154
4889,0.03323,1.758384,1.361015
4890,0.018087,0.807585,0.611064
4891,0.005468,0.198277,0.129188
4892,0,0.00517,0.004953
4893,0,0.003619,0.00454
4894,0,0.003878,0.004747
4895,0,0.003878,0.005159
4896,0,0.003878,0.005366
4897,0,0.003878,0.005366
4898,0,0.003361,0.005366
4899,0,0.002844,0.005366
4900,0,0.003102,0.00454
4901,0.148905,0.11788,0.056752
4902,0.959048,0.636193,0.282934
4903,2.353453,1.34968,0.65337
4904,3.942191,1.988716,1.001311
4905,5.247001,2.734517,1.393828
4906,6.149263,3.097206,1.867861
4907,6.727215,3.108064,2.53836
4908,6.871072,3.491951,2.928607
4909,6.624159,3.456793,2.932115
4910,6.011294,2.832234,2.745143
4911,4.749389,2.310819,2.292366
4912,2.801008,1.816549,1.755802
4913,1.25223,1.343476,1.007295
4914,0.399183,0.699011,0.512212
4915,0.06604,0.209393,0.093899
4916,0.000421,0.013701,0.005366
4917,0,0.00517,0.004747
4918,0,0.003619,0.004953
4919,0,0.003619,0.005572
4920,0,0.003619,0.005778
4921,0,0.003619,0.005778
4922,0,0.003102,0.003715
4923,0,0.002844,0.004747
4924,0,0.003102,0.005159
4925,0.100111,0.130806,0.054069
4926,0.750413,0.682466,0.383437
4927,1.855841,1.599917,1.097273
4928,2.738754,2.817757,1.553352
4929,3.838294,3.949772,2.116744
4930,4.558421,4.544603,2.273586
4931,4.732564,5.016383,2.852456
4932,4.34558,5.298417,2.963483
4933,4.170596,5.259124,3.006615
4934,4.355254,4.722975,2.92613
4935,3.813056,4.063257,2.452716
4936,3.048762,3.023272,2.032545
4937,2.134722,1.971654,1.448929
4938,0.991016,0.966051,0.672149
4939,0.241024,0.27583,0.122997
4940,0.001262,0.009823,0.006191
4941,0,0.001034,0.004953
4942,0,0.001034,0.004953
4943,0,0.001034,0.004334
4944,0,0.001034,0.003921
4945,0,0.001034,0.003096
4946,0,0,0.003302
4947,0,0,0.003096
4948,0,0.000259,0.002889
4949,0.184659,0.105213,0.025796
4950,1.124778,0.586817,0.24847
4951,2.636119,1.46239,0.754698
4952,4.123064,2.756749,1.480916
4953,5.21377,3.831374,2.154923
4954,5.536397,4.323835,2.493164
4955,5.262564,4.631979,2.350356
4956,4.509207,4.5035,2.499562
4957,3.461826,3.90841,3.007853
4958,3.159389,3.574674,3.540289
4959,2.461556,3.104186,3.194206
4960,1.220262,2.339255,2.833882
4961,0.508548,1.606897,2.013765
4962,0.154373,0.772169,0.931764
4963,0.017667,0.17346,0.193369
4964,0,0.001293,0.003302
4965,0,0.001034,0.00227
4966,0,0.001034,0.002476
4967,0,0.001034,0.002683
4968,0,0.001034,0.003096
4969,0,0.001034,0.003096
4970,0,0.000517,0.003096
4971,0,0,0.003096
4972,0,0.000259,0.002683
4973,0.127032,0.11788,0.067483
4974,0.681429,0.746059,0.315334
4975,1.658984,1.861012,0.676483
4976,2.961691,3.11556,1.303025
4977,4.273231,4.07153,1.920898
4978,4.852024,4.884543,2.825008
4979,5.238167,5.397944,3.608804
4980,5.475826,5.475755,4.508787
4981,5.218818,5.08799,4.406633
4982,4.84277,4.34219,3.580944
4983,4.035572,3.606729,2.641751
4984,3.042453,2.640161,1.78263
4985,1.939548,1.728397,0.862217
4986,0.855572,0.759502,0.318017
4987,0.17919,0.159501,0.063356
4988,0.000421,0.001293,0.00454
4989,0,0.001034,0.00454
4990,0,0.001034,0.00454
4991,0,0.001034,0.004747
4992,0,0.000776,0.005159
4993,0,0,0.005572
4994,0,0,0.005159
4995,0,0,0.005572
4996,0,0.000259,0.004747
4997,0.075294,0.113227,0.03694
4998,0.448818,0.638519,0.288093
4999,0.871135,1.490309,0.746443
5000,1.516389,2.321677,1.350696
5001,1.872667,3.110649,2.132635
5002,2.356397,3.914614,2.927781
5003,2.807318,4.576658,3.195031
5004,3.150977,4.747016,3.480235
5005,3.468977,4.526766,3.852734
5006,3.329326,4.15658,4.176943
5007,2.68954,3.618362,3.612313
5008,2.229786,2.785185,3.018171
5009,1.167683,1.754506,2.002415
5010,0.389929,0.841449,0.940019
5011,0.034913,0.250496,0.208847
5012,0,0.009306,0.000619
5013,0,0.002585,0.00227
5014,0,0.002585,0.002683
5015,0,0.002585,0.003096
5016,0,0.002844,0.003302
5017,0,0.003619,0.003096
5018,0,0.003619,0.003096
5019,0,0.003619,0.002476
5020,0,0.002844,0.00227
5021,0.073611,0.180957,0.164271
5022,0.513595,0.908921,0.82961
5023,1.021302,2.0019,1.91058
5024,1.380524,3.389839,3.141994
5025,2.028302,4.573814,4.135256
5026,2.310127,5.349085,4.930815
5027,2.261334,5.507293,5.075481
5028,2.034611,5.594928,5.088482
5029,2.007691,5.137107,5.198065
5030,1.810834,4.463689,5.213336
5031,1.612714,3.755114,4.454718
5032,1.419222,2.862996,3.37932
5033,0.961572,1.865148,2.108696
5034,0.503921,0.853599,0.934653
5035,0.145119,0.200087,0.214626
5036,0.002103,0.003102,0.001445
5037,0,0.002585,0.00227
5038,0,0.002585,0.003096
5039,0,0.002585,0.003096
5040,0,0.002585,0.003096
5041,0,0.003102,0.003096
5042,0,0.003619,0.002683
5043,0,0.003619,0.00227
5044,0,0.003878,0.00227
5045,0,0.093839,0.09039
5046,0,0.703147,0.760889
5047,0,1.935205,2.05958
5048,0,3.411554,3.484363
5049,0,4.416899,4.623116
5050,0,5.208197,5.202399
5051,0,5.681012,5.1182
5052,0,5.821383,4.764067
5053,0,5.653868,4.376297
5054,0,5.151842,3.632124
5055,0,4.416382,2.827279
5056,0,3.348995,2.136143
5057,0,2.098583,1.534572
5058,0,0.903492,0.646353
5059,0,0.177596,0.12341
5060,0,0.002844,0.004334
5061,0,0.002327,0.005159
5062,0,0.002327,0.004334
5063,0,0.000259,0.004334
5064,0,0,0.00454
5065,0,0.001034,0.004334
5066,0,0.001034,0.004334
5067,0,0.001034,0.004334
5068,0,0.001034,0.002683
5069,0.145119,0.124343,0.120108
5070,1.025508,0.827748,0.647591
5071,2.633175,2.061357,1.279911
5072,4.401524,3.449814,1.863527
5073,5.82327,4.664293,3.101752
5074,6.841207,5.505225,4.184991
5075,7.267731,5.857833,4.407459
5076,7.277826,5.682822,3.440199
5077,6.686413,4.944259,2.931908
5078,5.823691,3.45214,3.268293
5079,4.370818,2.370535,3.487665
5080,2.948651,1.944769,2.873093
5081,1.746897,1.497806,1.70813
5082,0.7155,0.775529,0.719615
5083,0.127032,0.17346,0.124648
5084,0,0.003102,0.003921
5085,0,0.002844,0.003921
5086,0,0.003102,0.004127
5087,0,0.003102,0.003921
5088,0,0.003878,0.004747
5089,0,0.003878,0.004953
5090,0,0.003878,0.004747
5091,0,0.002585,0.004747
5092,0,0.003361,0.00454
5093,0.026079,0.060233,0.125061
5094,0.105579,0.314606,0.781939
5095,0.448818,0.672643,1.884577
5096,0.956945,0.982337,3.218557
5097,1.475167,1.67747,4.197374
5098,2.835921,2.418359,4.977868
5099,3.293151,3.276354,5.240577
5100,3.339421,3.272476,5.378639
5101,3.112278,2.845935,5.155346
5102,2.412762,1.782942,4.249379
5103,1.502508,0.881777,2.958737
5104,0.891746,0.655322,1.761374
5105,0.511071,0.511591,1.002136
5106,0.254484,0.26885,0.474446
5107,0.045008,0.057131,0.107932
5108,0,0.003102,0.000206
5109,0,0.003102,0.000206
5110,0,0.003102,0.000619
5111,0.001683,0.004136,0.000825
5112,0.001683,0.004136,0.001032
5113,0.001683,0.00181,0.000825
5114,0.001683,0.001551,0.001032
5115,0.000841,0.001293,0.000413
5116,0,0.001551,0.000413
5117,0.053,0.071349,0.090184
5118,0.544302,0.625594,0.601983
5119,1.51723,1.910905,1.486694
5120,3.216596,3.518577,2.664865
5121,5.417778,4.7359,3.930743
5122,6.950152,4.863862,4.724651
5123,7.873866,5.095487,5.186921
5124,8.21416,5.674808,5.376576
5125,8.10185,5.895317,5.195382
5126,7.565541,5.524355,4.756638
5127,6.459691,4.644905,4.0816
5128,4.999667,3.600008,3.086686
5129,3.08031,2.19268,1.867036
5130,1.238349,0.932445,0.714662
5131,0.19854,0.163378,0.117425
5132,0.001262,0.000517,0.004127
5133,0.001683,0.000517,0.004127
5134,0.001683,0.000517,0.004747
5135,0.001683,0.001034,0.004747
5136,0.001683,0.001034,0.004747
5137,0,0.001034,0.004747
5138,0,0.001293,0.004747
5139,0,0.001293,0.004127
5140,0.000841,0.001034,0.004127
5141,0.137127,0.055321,0.080485
5142,1.124778,0.414133,0.476716
5143,3.025627,1.287637,1.053729
5144,5.085477,2.562608,2.127063
5145,6.739834,3.638009,3.467647
5146,7.880596,4.982518,4.335848
5147,8.526691,5.295057,4.775418
5148,8.707144,5.014315,5.109532
5149,8.456866,4.255847,4.898621
5150,7.793525,2.849037,4.350913
5151,6.630469,1.966743,3.339903
5152,4.995461,1.285052,2.481195
5153,3.006278,0.726413,1.513316
5154,1.177357,0.280483,0.645528
5155,0.180032,0.037742,0.135998
5156,0.001683,0.000259,0.003921
5157,0.000421,0.000259,0.004127
5158,0,0.000517,0.004334
5159,0,0.000517,0.004747
5160,0,0.000517,0.004953
5161,0.000841,0.001034,0.004953
5162,0.001683,0.001034,0.004747
5163,0.001683,0.001293,0.004747
5164,0.001683,0.001551,0.004127
5165,0.166151,0.110642,0.049942
5166,0.974611,0.853341,0.439157
5167,2.037135,2.18234,1.276403
5168,3.348675,3.630253,2.356547
5169,4.377548,5.039649,3.406974
5170,4.277858,6.01966,4.045072
5171,3.907278,6.34926,4.616512
5172,3.58381,6.260332,4.777482
5173,3.33858,5.998462,4.508581
5174,3.599373,5.860935,3.934045
5175,4.249675,5.117202,2.918082
5176,3.389897,3.876613,1.797076
5177,2.063635,2.356576,0.986039
5178,0.796683,0.920812,0.494051
5179,0.120722,0.135718,0.099264
5180,0,0.000259,0.00454
5181,0.000841,0.000517,0.00454
5182,0.001683,0.000517,0.005159
5183,0.001683,0.000259,0.005159
5184,0.001683,0.001293,0.003921
5185,0.001683,0.001551,0.003096
5186,0.001683,0.001034,0.003302
5187,0.001683,0.001293,0.003096
5188,0.001262,0.001551,0.002476
5189,0.116095,0.113227,0.082136
5190,0.966199,0.906335,0.652751
5191,2.574707,2.379066,1.602881
5192,4.556739,3.960112,2.766399
5193,6.47189,5.183639,3.700227
5194,7.804882,6.081702,4.616925
5195,8.442564,6.556068,4.949801
5196,8.640263,6.237325,4.820407
5197,8.362644,5.028792,4.352358
5198,7.679533,3.557871,3.830859
5199,6.492921,2.184925,3.08648
5200,4.84908,1.280399,2.147081
5201,2.879246,0.48755,1.358951
5202,1.102484,0.113744,0.593935
5203,0.16573,0.005687,0.106487
5204,0.001683,0.002585,0.002064
5205,0.001683,0.000776,0.00227
5206,0.001683,0.000776,0.002683
5207,0.000841,0.000776,0.002683
5208,0,0.001551,0.002889
5209,0,0.001293,0.002683
5210,0,0.001293,0.002889
5211,0,0.001551,0.00227
5212,0.001683,0.001293,0.002064
5213,0.147222,0.01396,0.034051
5214,0.956945,0.226455,0.293665
5215,2.375746,0.686861,0.792051
5216,4.091516,1.471696,1.545097
5217,5.688667,2.005519,2.053388
5218,7.094009,1.772602,2.5332
5219,7.779644,2.336412,2.990518
5220,7.900787,2.818274,3.188427
5221,7.620223,2.650501,3.201841
5222,7.079286,2.588717,3.223304
5223,6.002461,2.313404,2.950895
5224,4.340532,1.983029,2.287826
5225,2.565873,1.314781,1.685223
5226,1.091968,0.54985,0.766048
5227,0.202325,0.091254,0.110202
5228,0.000841,0.006204,0.00227
5229,0,0.005687,0.00227
5230,0,0.003878,0.002889
5231,0,0.006721,0.002683
5232,0,0.005429,0.002683
5233,0,0.004395,0.002889
5234,0,0.004395,0.002683
5235,0,0.004395,0.002889
5236,0,0.004136,0.00227
5237,0.074452,0.079363,0.075944
5238,0.605294,0.703405,0.651925
5239,1.761619,1.916075,1.746928
5240,3.32554,3.579586,3.174807
5241,4.721207,4.969334,4.688949
5242,5.60454,5.692645,5.617823
5243,6.130334,6.149949,6.134988
5244,6.378509,6.386227,6.241269
5245,6.274191,6.181745,6.041502
5246,5.699183,5.578642,5.546832
5247,4.823842,4.615176,4.684615
5248,3.606524,3.382084,3.487871
5249,2.105278,2.008621,2.04534
5250,0.703302,0.803707,0.743966
5251,0.06604,0.114778,0.108757
5252,0,0.003102,0.003302
5253,0,0.003102,0.00454
5254,0,0.002844,0.003715
5255,0,0.003102,0.003302
5256,0,0.004136,0.004747
5257,0,0.003878,0.004747
5258,0,0.003878,0.004747
5259,0,0.004136,0.004747
5260,0,0.004136,0.00454
5261,0.067302,0.090478,0.075944
5262,0.710032,0.843776,0.427187
5263,2.04723,2.359936,0.812481
5264,3.580024,4.048781,1.243383
5265,4.792715,5.440598,1.318296
5266,5.362255,6.401479,1.492473
5267,5.607905,6.963738,1.324281
5268,5.660485,7.139783,0.972625
5269,5.944834,6.953656,0.931764
5270,5.47877,6.37175,1.109449
5271,4.463778,5.400012,1.158152
5272,3.190937,4.026808,0.902665
5273,1.749,2.382427,0.608174
5274,0.565754,0.883328,0.301714
5275,0.067722,0.106506,0.094518
5276,0,0.002844,0.001857
5277,0,0.002585,0.002476
5278,0,0.002844,0.001651
5279,0,0.002844,0.000825
5280,0,0.003361,0.000825
5281,0,0.003619,0.000825
5282,0,0.003619,0
5283,0,0.003878,0
5284,0,0.003619,0
5285,0.082444,0.081689,0.056133
5286,0.595198,0.823871,0.471351
5287,1.508818,2.3315,1.317471
5288,2.623921,3.98131,2.521231
5289,3.260762,5.325044,3.791855
5290,3.500945,6.261108,4.443987
5291,3.817683,6.801652,4.236171
5292,3.646064,6.949778,3.515525
5293,3.11354,6.691527,2.580253
5294,2.824984,6.048354,2.091361
5295,1.590841,4.928231,1.503823
5296,1.121833,3.464032,1.152787
5297,0.739476,2.00371,0.610238
5298,0.279302,0.761828,0.227833
5299,0.031127,0.096424,0.035496
5300,0,0.002844,0.002889
5301,0,0.002844,0.001651
5302,0,0.004136,0.002064
5303,0,0.005429,0.00227
5304,0,0.00517,0.001857
5305,0,0.006204,0.001238
5306,0,0.005946,0.001032
5307,0,0.006463,0.001032
5308,0,0.005946,0.001032
5309,0.042063,0.032831,0.005778
5310,0.444191,0.361655,0.075944
5311,1.272841,0.911247,0.213181
5312,2.518762,1.536324,0.388596
5313,3.739445,1.795092,0.564217
5314,4.859596,1.721417,0.672562
5315,5.093889,1.75554,0.882647
5316,4.984524,1.475057,1.201077
5317,4.893667,1.391041,1.591737
5318,4.67031,1.17622,1.793361
5319,3.971635,1.044638,1.813173
5320,3.021,0.951575,1.079938
5321,1.833968,0.65403,0.688246
5322,0.789532,0.288238,0.406344
5323,0.148064,0.053512,0.092454
5324,0,0.003361,0.004953
5325,0,0.003361,0.004953
5326,0,0.003361,0.004953
5327,0.000841,0.003361,0.004747
5328,0.001683,0.003361,0.005159
5329,0.001683,0.004136,0.004747
5330,0.001683,0.004136,0.005778
5331,0.001683,0.004136,0.005572
5332,0.001683,0.004395,0.005572
5333,0.027762,0.038776,0.018573
5334,0.371,0.483672,0.180574
5335,1.398191,1.390266,0.494051
5336,3.129524,2.508062,0.951163
5337,4.946667,3.314872,1.16682
5338,6.351588,4.056019,1.332123
5339,7.531469,4.339346,1.723608
5340,8.034548,4.174675,1.51538
5341,7.911302,4.061448,1.432006
5342,7.135231,3.713494,1.621042
5343,5.912024,2.966142,1.205411
5344,4.372921,2.010689,0.842199
5345,2.481326,1.117538,0.493639
5346,0.902262,0.466352,0.185115
5347,0.111889,0.062301,0.018161
5348,0,0.003102,0.004953
5349,0,0.003102,0.005159
5350,0.001262,0.003361,0.005366
5351,0.001683,0.002844,0.005366
5352,0.001683,0.003102,0.004747
5353,0.001683,0.004136,0.004747
5354,0.001683,0.003878,0.00454
5355,0.001683,0.003878,0.004747
5356,0.000841,0.004395,0.00454
5357,0.076135,0.066437,0.012382
5358,0.848421,0.714263,0.176447
5359,2.469548,2.098583,0.46227
5360,4.41835,3.826979,0.973038
5361,6.10804,5.240511,2.177624
5362,7.312318,6.177868,3.197714
5363,7.981969,6.62328,3.941061
5364,8.150644,6.732888,4.11173
5365,7.907517,6.436119,3.870482
5366,7.085596,5.829914,3.385924
5367,5.698763,4.945551,2.676215
5368,4.075112,3.653261,1.787377
5369,2.35177,2.133999,0.963958
5370,0.927921,0.761053,0.400153
5371,0.116095,0.078328,0.047053
5372,0.001683,0.003361,0.00454
5373,0.001683,0.003361,0.003508
5374,0.001683,0.003361,0.00227
5375,0,0.003361,0.00227
5376,0,0.002068,0.002476
5377,0,0.004136,0.00227
5378,0,0.004395,0.002683
5379,0,0.004395,0.003096
5380,0,0.004395,0.002889
5381,0.065619,0.013184,0.037147
5382,0.72896,0.256442,0.461032
5383,2.077516,0.816116,1.354204
5384,3.691492,1.728914,2.746794
5385,5.012707,3.110132,4.111936
5386,6.003723,4.27963,4.992933
5387,6.523207,4.932367,5.459537
5388,6.48535,5.477565,5.535481
5389,5.805604,5.859901,5.302695
5390,4.735929,5.330731,4.777275
5391,3.721778,4.608713,3.954888
5392,2.525913,3.499189,2.869378
5393,1.049484,2.048432,1.619804
5394,0.252381,0.744508,0.5993
5395,0.011778,0.075226,0.065626
5396,0,0.002844,0.004127
5397,0,0.002844,0.003921
5398,0,0.003102,0.003921
5399,0,0.002844,0.004334
5400,0,0.003102,0.004334
5401,0,0.003878,0.004747
5402,0,0.003878,0.004953
5403,0,0.003878,0.004953
5404,0,0.004136,0.004747
5405,0.027341,0.056872,0.057577
5406,0.375627,0.727447,0.561947
5407,1.095754,2.222926,1.725465
5408,1.662349,3.890056,3.18203
5409,1.823453,5.259641,4.441304
5410,2.447254,6.202168,5.269882
5411,2.989032,6.723324,5.703467
5412,2.803111,6.878688,5.816145
5413,1.945857,6.597688,5.61968
5414,1.349818,5.81311,5.119644
5415,1.276206,4.986138,4.23452
5416,0.962413,3.701344,3.078225
5417,0.713397,2.097807,1.748579
5418,0.343659,0.703405,0.588569
5419,0.034492,0.054804,0.068309
5420,0,0.005429,0.004127
5421,0,0.005687,0.004334
5422,0,0.005946,0.00454
5423,0,0.005946,0.004953
5424,0,0.006721,0.005159
5425,0,0.006721,0.004747
5426,0,0.00698,0.005159
5427,0,0.006721,0.00454
5428,0,0.006721,0.004127
5429,0.007992,0.055321,0.063356
5430,0.200222,0.685051,0.573711
5431,0.631794,2.112801,1.651997
5432,1.152119,3.754855,2.886713
5433,1.466333,5.105828,3.970985
5434,1.582849,6.044994,4.83217
5435,1.426373,6.574163,5.381322
5436,1.403238,6.719446,5.466141
5437,1.569389,6.49325,4.915544
5438,1.600516,5.875153,3.841178
5439,1.242135,4.835426,2.710679
5440,0.950214,3.416983,1.893451
5441,0.535468,1.929,1.147627
5442,0.219571,0.66437,0.401391
5443,0.017246,0.057648,0.033845
5444,0,0.004395,0.004127
5445,0,0.006204,0.004127
5446,0,0.005946,0.003715
5447,0,0.005946,0.003302
5448,0,0.005687,0.002476
5449,0,0.00698,0.002889
5450,0,0.006721,0.002889
5451,0,0.006721,0.002889
5452,0,0.006721,0.002889
5453,0.002103,0.038776,0.016303
5454,0.103897,0.543388,0.368991
5455,0.441246,1.686518,1.249575
5456,0.913199,3.316423,2.595111
5457,1.509238,4.621897,3.955301
5458,2.091818,5.674032,4.754574
5459,2.496889,6.202168,5.197446
5460,2.816151,6.382091,5.200954
5461,3.103865,6.04732,4.733731
5462,2.634857,5.024138,3.862847
5463,2.225159,3.878423,2.856583
5464,1.762461,2.745633,1.895928
5465,1.064627,1.433437,1.100781
5466,0.372262,0.581906,0.426362
5467,0.031968,0.082723,0.043957
5468,0,0.003102,0.00227
5469,0,0.003102,0.002476
5470,0,0.003102,0.002064
5471,0.001683,0.003361,0.002476
5472,0.001683,0.003361,0.002064
5473,0.001683,0.003878,0.002683
5474,0.001683,0.003878,0.002476
5475,0.000841,0.004136,0.001857
5476,0,0.004395,0.001857
5477,0.014722,0.0486,0.037353
5478,0.373524,0.636968,0.487654
5479,1.113,1.973206,1.507538
5480,2.339572,3.563558,2.916637
5481,3.879937,4.926422,4.136081
5482,5.267612,5.855506,4.864776
5483,5.978064,6.368907,5.136567
5484,5.759755,6.394499,5.164633
5485,5.124596,5.954515,5.089927
5486,3.923262,5.187258,4.604956
5487,2.683651,3.908927,3.811873
5488,1.694738,2.837145,2.685089
5489,0.848421,1.573549,1.442738
5490,0.311691,0.601811,0.544612
5491,0.022294,0.077036,0.035909
5492,0,0.007238,0.002683
5493,0.000421,0.006463,0.002476
5494,0.001683,0.006463,0.002064
5495,0,0.006463,0.001857
5496,0,0.006463,0.002064
5497,0,0.007238,0.00227
5498,0,0.007497,0.002683
5499,0,0.007238,0.002683
5500,0,0.007238,0.002683
5501,0.027341,0.0243,0.034464
5502,0.506024,0.335546,0.458762
5503,1.506294,0.970446,1.521777
5504,2.601627,1.926674,2.811801
5505,3.886667,3.288504,3.928885
5506,4.78935,4.497812,4.678217
5507,5.16708,5.152101,5.088069
5508,5.137635,5.210007,5.188366
5509,4.202564,5.088249,4.945261
5510,3.644802,4.447662,4.202533
5511,2.564611,3.765971,3.022712
5512,1.680437,2.630337,1.359777
5513,0.772286,1.317883,0.274473
5514,0.2385,0.322879,0.052831
5515,0.01977,0.029729,0.008255
5516,0,0.000517,0.004127
5517,0,0.000517,0.004334
5518,0,0.000517,0.002476
5519,0,0.000517,0.003715
5520,0,0.001293,0.00454
5521,0,0.001293,0.004747
5522,0,0.001551,0.004747
5523,0,0.001293,0.004747
5524,0,0.001551,0.004747
5525,0,0.049117,0.014033
5526,0,0.623526,0.289951
5527,0,1.6966,0.850041
5528,0,2.622582,1.616089
5529,0,3.258516,2.174322
5530,0,3.298844,2.97731
5531,0,3.090226,3.671954
5532,0,2.462565,3.826113
5533,0,2.153645,3.85129
5534,0,1.79199,3.537194
5535,0,1.373721,2.947386
5536,0,0.845844,2.134698
5537,0,0.548558,1.232033
5538,0,0.226455,0.370848
5539,0,0.023007,0.030749
5540,0,0.007497,0.003508
5541,0,0.006721,0.003508
5542,0,0.006463,0.004127
5543,0,0.003878,0.004127
5544,0,0.000517,0.003715
5545,0,0.000776,0.004334
5546,0,0.001551,0.00454
5547,0,0.001293,0.003921
5548,0,0.001293,0.003302
5549,0.026921,0.023266,0.032194
5550,0.506865,0.450066,0.398915
5551,1.634167,1.525984,1.145564
5552,3.066008,2.860411,2.349737
5553,4.49154,3.969935,3.436072
5554,5.692032,5.041459,4.23968
5555,6.138747,5.277478,4.652215
5556,6.024334,5.405182,4.715364
5557,5.474143,4.985621,4.596494
5558,4.811223,4.469893,4.095633
5559,4.121381,3.645506,3.448867
5560,2.959167,2.408536,2.548472
5561,1.466754,1.111334,1.411163
5562,0.486675,0.344077,0.448237
5563,0.027762,0.017837,0.034258
5564,0,0.003102,0.003302
5565,0,0.003361,0.003508
5566,0,0.004395,0.003921
5567,0,0.004136,0.004334
5568,0,0.004136,0.004127
5569,0,0.004395,0.00454
5570,0,0.004136,0.004127
5571,0,0.003878,0.004334
5572,0,0.003619,0.004334
5573,0.024397,0.040845,0.014652
5574,0.54346,0.511074,0.321526
5575,1.872667,1.189921,1.258655
5576,3.577921,1.557263,1.871782
5577,5.077485,1.49186,2.780845
5578,6.098786,1.217581,3.095148
5579,6.713334,1.34089,3.475489
5580,6.867286,1.593972,4.140415
5581,6.623739,1.328482,4.19758
5582,6.003723,1.034556,3.841384
5583,4.976532,0.820252,3.138279
5584,3.540064,0.612668,2.19372
5585,1.866778,0.387248,1.195918
5586,0.548508,0.155364,0.385707
5587,0.027762,0.012925,0.023939
5588,0,0.003361,0.00454
5589,0,0.003361,0.00454
5590,0,0.004136,0.00454
5591,0,0.004395,0.003302
5592,0,0.004395,0.003508
5593,0,0.004136,0.001857
5594,0,0.004136,0.002889
