,Export,,,Import,,,Export [MW/MWmax],,,Import [MW/MWmax],,
4087,2505,1571,1451,1440,1660,1440,0.590801887,0.346646072,0.320167696,0.753926702,0.869109948,0.753926702
4088,1755,1558,1451,1440,1660,1440,0.413915094,0.343777582,0.320167696,0.753926702,0.869109948,0.753926702
4089,1005,837,1451,1440,1660,1440,0.237028302,0.184686673,0.320167696,0.753926702,0.869109948,0.753926702
4090,1005,837,1451,1440,1660,1440,0.237028302,0.184686673,0.320167696,0.753926702,0.869109948,0.753926702
4091,1005,837,1451,1440,1660,1440,0.237028302,0.184686673,0.320167696,0.753926702,0.869109948,0.753926702
4092,1005,837,1451,1440,1660,1440,0.237028302,0.184686673,0.320167696,0.753926702,0.869109948,0.753926702
4093,1005,837,1451,1440,1660,1440,0.237028302,0.184686673,0.320167696,0.753926702,0.869109948,0.753926702
4094,1005,837,1451,1440,1660,1440,0.237028302,0.184686673,0.320167696,0.753926702,0.869109948,0.753926702
4095,1005,837,1451,1440,1660,1440,0.237028302,0.184686673,0.320167696,0.753926702,0.869109948,0.753926702
4096,1755,1558,1451,1440,1660,1440,0.413915094,0.343777582,0.320167696,0.753926702,0.869109948,0.753926702
4097,2505,2310,1451,1440,1660,1440,0.590801887,0.509708738,0.320167696,0.753926702,0.869109948,0.753926702
4098,2620,2960,1451,1440,1660,1440,0.617924528,0.653133274,0.320167696,0.753926702,0.869109948,0.753926702
4099,2620,3100,1451,1440,1660,1440,0.617924528,0.684024713,0.320167696,0.753926702,0.869109948,0.753926702
4100,2620,3100,1451,1440,1660,1440,0.617924528,0.684024713,0.320167696,0.753926702,0.869109948,0.753926702
4101,2620,3100,1451,1440,1660,1440,0.617924528,0.684024713,0.320167696,0.753926702,0.869109948,0.753926702
4102,2500,3100,1453,1660,1660,1660,0.589622642,0.684024713,0.320609003,0.869109948,0.869109948,0.869109948
4103,2500,2493,1690,1660,1660,1660,0.589622642,0.550088261,0.372903795,0.869109948,0.869109948,0.869109948
4104,2500,2493,1697,1660,1660,1660,0.589622642,0.550088261,0.374448367,0.869109948,0.869109948,0.869109948
4105,2500,2493,1697,1660,1660,1660,0.589622642,0.550088261,0.374448367,0.869109948,0.869109948,0.869109948
4106,2500,2493,1800,1660,1660,1660,0.589622642,0.550088261,0.39717564,0.869109948,0.869109948,0.869109948
4107,1755,2493,1800,1660,1660,1660,0.413915094,0.550088261,0.39717564,0.869109948,0.869109948,0.869109948
4108,1005,3100,1800,1660,1660,1660,0.237028302,0.684024713,0.39717564,0.869109948,0.869109948,0.869109948
4109,1005,3100,1800,1660,1660,1660,0.237028302,0.684024713,0.39717564,0.869109948,0.869109948,0.869109948
4110,1005,2640,1581,1660,1440,1440,0.237028302,0.582524272,0.348852604,0.869109948,0.753926702,0.753926702
4111,1005,2640,1581,1660,1440,1440,0.237028302,0.582524272,0.348852604,0.869109948,0.753926702,0.753926702
4112,1005,2640,1581,1660,1440,1440,0.237028302,0.582524272,0.348852604,0.869109948,0.753926702,0.753926702
4113,503,2640,1581,1660,1440,1440,0.118632075,0.582524272,0.348852604,0.869109948,0.753926702,0.753926702
4114,503,2640,1581,1660,1440,1440,0.118632075,0.582524272,0.348852604,0.869109948,0.753926702,0.753926702
4115,503,2640,1581,1660,1440,1440,0.118632075,0.582524272,0.348852604,0.869109948,0.753926702,0.753926702
4116,503,2640,1594,1660,1440,1440,0.118632075,0.582524272,0.351721094,0.869109948,0.753926702,0.753926702
4117,503,2640,1594,1660,1440,1440,0.118632075,0.582524272,0.351721094,0.869109948,0.753926702,0.753926702
4118,503,2640,1594,1660,1440,1440,0.118632075,0.582524272,0.351721094,0.869109948,0.753926702,0.753926702
4119,503,2640,1594,1660,1440,1440,0.118632075,0.582524272,0.351721094,0.869109948,0.753926702,0.753926702
4120,1253,2640,1594,1660,1440,1440,0.295518868,0.582524272,0.351721094,0.869109948,0.753926702,0.753926702
4121,2003,2640,1497,1660,1440,1440,0.47240566,0.582524272,0.330317741,0.869109948,0.753926702,0.753926702
4122,2500,2640,1497,1660,1440,1440,0.589622642,0.582524272,0.330317741,0.869109948,0.753926702,0.753926702
4123,2500,2640,1497,1660,1440,1440,0.589622642,0.582524272,0.330317741,0.869109948,0.753926702,0.753926702
4124,2500,2640,1497,1660,1440,1440,0.589622642,0.582524272,0.330317741,0.869109948,0.753926702,0.753926702
4125,2500,2640,1497,1660,1440,1440,0.589622642,0.582524272,0.330317741,0.869109948,0.753926702,0.753926702
4126,2500,2744,1498,1660,1660,1660,0.589622642,0.605472198,0.330538394,0.869109948,0.869109948,0.869109948
4127,2500,2744,1453,1660,1660,1660,0.589622642,0.605472198,0.320609003,0.869109948,0.869109948,0.869109948
4128,2500,2744,1453,1660,1660,1660,0.589622642,0.605472198,0.320609003,0.869109948,0.869109948,0.869109948
4129,2500,2744,1453,1660,1660,1660,0.589622642,0.605472198,0.320609003,0.869109948,0.869109948,0.869109948
4130,2500,2744,1460,1660,1660,1660,0.589622642,0.605472198,0.322153575,0.869109948,0.869109948,0.869109948
4131,2500,2744,1453,1660,1660,1660,0.589622642,0.605472198,0.320609003,0.869109948,0.869109948,0.869109948
4132,2500,2744,1453,1660,1660,1660,0.589622642,0.605472198,0.320609003,0.869109948,0.869109948,0.869109948
4133,2500,2744,1453,1660,1660,1660,0.589622642,0.605472198,0.320609003,0.869109948,0.869109948,0.869109948
4134,2545,2863,1360,1440,1440,1440,0.600235849,0.631729921,0.300088261,0.753926702,0.753926702,0.753926702
4135,2545,2863,1360,1440,1440,1440,0.600235849,0.631729921,0.300088261,0.753926702,0.753926702,0.753926702
4136,2545,2863,1360,1440,1440,1440,0.600235849,0.631729921,0.300088261,0.753926702,0.753926702,0.753926702
4137,2545,2863,1360,1440,1440,1440,0.600235849,0.631729921,0.300088261,0.753926702,0.753926702,0.753926702
4138,2545,2863,1360,1440,1440,1440,0.600235849,0.631729921,0.300088261,0.753926702,0.753926702,0.753926702
4139,2545,2863,1360,1440,1440,1440,0.600235849,0.631729921,0.300088261,0.753926702,0.753926702,0.753926702
4140,2545,2863,1347,1440,1440,1440,0.600235849,0.631729921,0.297219771,0.753926702,0.753926702,0.753926702
4141,2545,2863,1347,1440,1440,1440,0.600235849,0.631729921,0.297219771,0.753926702,0.753926702,0.753926702
4142,2545,2863,1347,1440,1440,1440,0.600235849,0.631729921,0.297219771,0.753926702,0.753926702,0.753926702
4143,2545,2863,1347,1440,1440,1440,0.600235849,0.631729921,0.297219771,0.753926702,0.753926702,0.753926702
4144,2545,2863,1347,1440,1440,1440,0.600235849,0.631729921,0.297219771,0.753926702,0.753926702,0.753926702
4145,2620,2863,1195,1440,1440,1440,0.617924528,0.631729921,0.263680494,0.753926702,0.753926702,0.753926702
4146,2620,2863,1195,1440,1440,1440,0.617924528,0.631729921,0.263680494,0.753926702,0.753926702,0.753926702
4147,2620,2863,1195,1440,1440,1440,0.617924528,0.631729921,0.263680494,0.753926702,0.753926702,0.753926702
4148,2620,2863,1195,1440,1440,1440,0.617924528,0.631729921,0.263680494,0.753926702,0.753926702,0.753926702
4149,2620,2863,1195,1440,1440,1440,0.617924528,0.631729921,0.263680494,0.753926702,0.753926702,0.753926702
4150,2500,2744,1200,1660,1660,1660,0.589622642,0.605472198,0.26478376,0.869109948,0.869109948,0.869109948
4151,2500,2744,1460,1660,1660,1660,0.589622642,0.605472198,0.322153575,0.869109948,0.869109948,0.869109948
4152,2500,2744,1453,1660,1660,1660,0.589622642,0.605472198,0.320609003,0.869109948,0.869109948,0.869109948
4153,2500,2744,1453,1660,1660,1660,0.589622642,0.605472198,0.320609003,0.869109948,0.869109948,0.869109948
4154,2500,2744,1460,1660,1660,1660,0.589622642,0.605472198,0.322153575,0.869109948,0.869109948,0.869109948
4155,2500,2744,1453,1660,1660,1660,0.589622642,0.605472198,0.320609003,0.869109948,0.869109948,0.869109948
4156,2500,2744,1453,1660,1660,1660,0.589622642,0.605472198,0.320609003,0.869109948,0.869109948,0.869109948
4157,2500,2744,1453,1660,1660,1660,0.589622642,0.605472198,0.320609003,0.869109948,0.869109948,0.869109948
4158,2545,2863,1451,1440,1440,1440,0.600235849,0.631729921,0.320167696,0.753926702,0.753926702,0.753926702
4159,2545,2863,1451,1440,1440,1440,0.600235849,0.631729921,0.320167696,0.753926702,0.753926702,0.753926702
4160,2545,2863,1451,1440,1440,1440,0.600235849,0.631729921,0.320167696,0.753926702,0.753926702,0.753926702
4161,2545,2863,1451,1440,1440,1440,0.600235849,0.631729921,0.320167696,0.753926702,0.753926702,0.753926702
4162,2545,2863,1451,1440,1440,1440,0.600235849,0.631729921,0.320167696,0.753926702,0.753926702,0.753926702
4163,2545,2863,1451,1440,1440,1440,0.600235849,0.631729921,0.320167696,0.753926702,0.753926702,0.753926702
4164,2545,2863,1451,1440,1440,1440,0.600235849,0.631729921,0.320167696,0.753926702,0.753926702,0.753926702
4165,2545,2863,1451,1440,1440,1440,0.600235849,0.631729921,0.320167696,0.753926702,0.753926702,0.753926702
4166,2545,2863,1451,1440,1440,1440,0.600235849,0.631729921,0.320167696,0.753926702,0.753926702,0.753926702
4167,2545,2863,1451,1440,1440,1440,0.600235849,0.631729921,0.320167696,0.753926702,0.753926702,0.753926702
4168,2545,2863,1451,1440,1440,1440,0.600235849,0.631729921,0.320167696,0.753926702,0.753926702,0.753926702
4169,2620,2863,1451,1440,1440,1440,0.617924528,0.631729921,0.320167696,0.753926702,0.753926702,0.753926702
4170,2620,2863,1451,1440,1440,1440,0.617924528,0.631729921,0.320167696,0.753926702,0.753926702,0.753926702
4171,2620,2863,1451,1440,1440,1440,0.617924528,0.631729921,0.320167696,0.753926702,0.753926702,0.753926702
4172,2620,2863,1451,1440,1440,1440,0.617924528,0.631729921,0.320167696,0.753926702,0.753926702,0.753926702
4173,2620,2863,1451,1440,1440,1440,0.617924528,0.631729921,0.320167696,0.753926702,0.753926702,0.753926702
4174,2500,2744,1453,1660,1660,1660,0.589622642,0.605472198,0.320609003,0.869109948,0.869109948,0.869109948
4175,2500,2744,1460,1660,1660,1660,0.589622642,0.605472198,0.322153575,0.869109948,0.869109948,0.869109948
4176,2500,2744,1453,1660,1660,1660,0.589622642,0.605472198,0.320609003,0.869109948,0.869109948,0.869109948
4177,2500,2744,1453,1660,1660,1660,0.589622642,0.605472198,0.320609003,0.869109948,0.869109948,0.869109948
4178,2500,2744,1460,1660,1660,1660,0.589622642,0.605472198,0.322153575,0.869109948,0.869109948,0.869109948
4179,2500,2744,1453,1660,1660,1660,0.589622642,0.605472198,0.320609003,0.869109948,0.869109948,0.869109948
4180,2500,2744,1453,1660,1660,1660,0.589622642,0.605472198,0.320609003,0.869109948,0.869109948,0.869109948
4181,2500,2744,1453,1660,1660,1660,0.589622642,0.605472198,0.320609003,0.869109948,0.869109948,0.869109948
4182,2545,2863,1451,1440,1440,1440,0.600235849,0.631729921,0.320167696,0.753926702,0.753926702,0.753926702
4183,2545,2863,1583,1440,1440,1440,0.600235849,0.631729921,0.34929391,0.753926702,0.753926702,0.753926702
4184,2545,2863,1843,1440,1440,1440,0.600235849,0.631729921,0.406663725,0.753926702,0.753926702,0.753926702
4185,2545,2863,1508,1440,1440,1440,0.600235849,0.631729921,0.332744925,0.753926702,0.753926702,0.753926702
4186,2545,2863,1508,1440,1440,1440,0.600235849,0.631729921,0.332744925,0.753926702,0.753926702,0.753926702
4187,2545,2863,1508,1440,1440,1440,0.600235849,0.631729921,0.332744925,0.753926702,0.753926702,0.753926702
4188,2545,2863,1508,1440,1440,1440,0.600235849,0.631729921,0.332744925,0.753926702,0.753926702,0.753926702
4189,2620,2863,1508,1440,1440,1440,0.617924528,0.631729921,0.332744925,0.753926702,0.753926702,0.753926702
4190,2620,2863,1508,1440,1440,1440,0.617924528,0.631729921,0.332744925,0.753926702,0.753926702,0.753926702
4191,2620,2863,1508,1440,1440,1440,0.617924528,0.631729921,0.332744925,0.753926702,0.753926702,0.753926702
4192,2620,2863,1843,1440,1440,1440,0.617924528,0.631729921,0.406663725,0.753926702,0.753926702,0.753926702
4193,2620,2863,1583,1440,1440,1440,0.617924528,0.631729921,0.34929391,0.753926702,0.753926702,0.753926702
4194,2620,2863,1458,1440,1440,1440,0.617924528,0.631729921,0.321712268,0.753926702,0.753926702,0.753926702
4195,2620,2863,1451,1440,1440,1440,0.617924528,0.631729921,0.320167696,0.753926702,0.753926702,0.753926702
4196,2620,2863,1451,1440,1440,1440,0.617924528,0.631729921,0.320167696,0.753926702,0.753926702,0.753926702
4197,2620,2863,1451,1440,1440,1440,0.617924528,0.631729921,0.320167696,0.753926702,0.753926702,0.753926702
4198,2500,2744,1453,1660,1660,1660,0.589622642,0.605472198,0.320609003,0.869109948,0.869109948,0.869109948
4199,2300,2744,2630,1660,1660,1660,0.54245283,0.605472198,0.580317741,0.869109948,0.869109948,0.869109948
4200,2300,2744,3029,1660,1660,1660,0.54245283,0.605472198,0.668358341,0.869109948,0.869109948,0.869109948
4201,2300,2744,3029,1660,1660,1660,0.54245283,0.605472198,0.668358341,0.869109948,0.869109948,0.869109948
4202,2300,2744,3024,1660,1660,1660,0.54245283,0.605472198,0.667255075,0.869109948,0.869109948,0.869109948
4203,2300,2744,2284,1660,1660,1660,0.54245283,0.605472198,0.503971756,0.869109948,0.869109948,0.869109948
4204,2300,2744,1508,1660,1660,1660,0.54245283,0.605472198,0.332744925,0.869109948,0.869109948,0.869109948
4205,2300,2744,1508,1660,1660,1660,0.54245283,0.605472198,0.332744925,0.869109948,0.869109948,0.869109948
4206,2420,2632,1508,1440,1440,1660,0.570754717,0.580759047,0.332744925,0.753926702,0.753926702,0.869109948
4207,2420,2632,1508,1440,1440,1660,0.570754717,0.580759047,0.332744925,0.753926702,0.753926702,0.869109948
4208,2420,2632,1279,1440,1440,1660,0.570754717,0.580759047,0.282215357,0.753926702,0.753926702,0.869109948
4209,2420,2632,503,1440,1440,1660,0.570754717,0.580759047,0.110988526,0.753926702,0.753926702,0.869109948
4210,2420,2632,503,1440,1440,1660,0.570754717,0.580759047,0.110988526,0.753926702,0.753926702,0.869109948
4211,2420,2632,503,1440,1440,1660,0.570754717,0.580759047,0.110988526,0.753926702,0.753926702,0.869109948
4212,2420,2632,503,1440,1440,1660,0.570754717,0.580759047,0.110988526,0.753926702,0.753926702,0.869109948
4213,2420,2632,503,1440,1440,1660,0.570754717,0.580759047,0.110988526,0.753926702,0.753926702,0.869109948
4214,2420,2632,503,1440,1440,1660,0.570754717,0.580759047,0.110988526,0.753926702,0.753926702,0.869109948
4215,2420,2632,503,1440,1440,1660,0.570754717,0.580759047,0.110988526,0.753926702,0.753926702,0.869109948
4216,2420,2632,1279,1440,1440,1660,0.570754717,0.580759047,0.282215357,0.753926702,0.753926702,0.869109948
4217,2420,2632,2054,1440,1440,1660,0.570754717,0.580759047,0.453221536,0.753926702,0.753926702,0.869109948
4218,2420,2632,2829,1440,1440,1660,0.570754717,0.580759047,0.624227714,0.753926702,0.753926702,0.869109948
4219,2420,2632,3036,1440,1440,1660,0.570754717,0.580759047,0.669902913,0.753926702,0.753926702,0.869109948
4220,2420,2632,3036,1440,1440,1660,0.570754717,0.580759047,0.669902913,0.753926702,0.753926702,0.869109948
4221,2420,2632,3036,1440,1440,1660,0.570754717,0.580759047,0.669902913,0.753926702,0.753926702,0.869109948
4222,2300,2744,3036,1660,1660,1660,0.54245283,0.605472198,0.669902913,0.869109948,0.869109948,0.869109948
4223,2300,2725,3019,1660,1660,1660,0.54245283,0.601279788,0.666151809,0.869109948,0.869109948,0.869109948
4224,2300,2725,3019,1660,1660,1660,0.54245283,0.601279788,0.666151809,0.869109948,0.869109948,0.869109948
4225,2300,2725,3019,1660,1660,1660,0.54245283,0.601279788,0.666151809,0.869109948,0.869109948,0.869109948
4226,2300,2725,3029,1660,1660,1660,0.54245283,0.601279788,0.668358341,0.869109948,0.869109948,0.869109948
4227,2300,2725,3029,1660,1660,1660,0.54245283,0.601279788,0.668358341,0.869109948,0.869109948,0.869109948
4228,2300,2725,3000,1660,1660,1660,0.54245283,0.601279788,0.6619594,0.869109948,0.869109948,0.869109948
4229,2300,2725,3000,1660,1660,1660,0.54245283,0.601279788,0.6619594,0.869109948,0.869109948,0.869109948
4230,2420,2620,3106,1440,1440,1440,0.570754717,0.578111209,0.685348632,0.753926702,0.753926702,0.753926702
4231,2420,2620,3106,1440,1440,1440,0.570754717,0.578111209,0.685348632,0.753926702,0.753926702,0.753926702
4232,2420,2746,3106,1440,1440,1440,0.570754717,0.605913504,0.685348632,0.753926702,0.753926702,0.753926702
4233,2420,2513,2883,1440,1440,1440,0.570754717,0.554501324,0.636142983,0.753926702,0.753926702,0.753926702
4234,2420,2513,2883,1440,1440,1440,0.570754717,0.554501324,0.636142983,0.753926702,0.753926702,0.753926702
4235,2420,2513,2883,1440,1440,1440,0.570754717,0.554501324,0.636142983,0.753926702,0.753926702,0.753926702
4236,2420,2513,2883,1440,1440,1440,0.570754717,0.554501324,0.636142983,0.753926702,0.753926702,0.753926702
4237,2420,2513,2883,1440,1440,1440,0.570754717,0.554501324,0.636142983,0.753926702,0.753926702,0.753926702
4238,2420,2513,2883,1440,1440,1440,0.570754717,0.554501324,0.636142983,0.753926702,0.753926702,0.753926702
4239,2420,2513,2598,1440,1440,1440,0.570754717,0.554501324,0.57325684,0.753926702,0.753926702,0.753926702
4240,2420,2746,2598,1440,1440,1440,0.570754717,0.605913504,0.57325684,0.753926702,0.753926702,0.753926702
4241,2620,2620,2598,1440,1440,1440,0.617924528,0.578111209,0.57325684,0.753926702,0.753926702,0.753926702
4242,2620,2620,3022,1440,1440,1440,0.617924528,0.578111209,0.666813769,0.753926702,0.753926702,0.753926702
4243,2620,2620,3012,1440,1440,1440,0.617924528,0.578111209,0.664607237,0.753926702,0.753926702,0.753926702
4244,2620,2620,3012,1440,1440,1440,0.617924528,0.578111209,0.664607237,0.753926702,0.753926702,0.753926702
4245,2620,2620,3012,1440,1440,1440,0.617924528,0.578111209,0.664607237,0.753926702,0.753926702,0.753926702
4246,2500,2725,2924,1660,1660,1660,0.589622642,0.601279788,0.645189762,0.869109948,0.869109948,0.869109948
4247,2500,2565,3014,1660,1660,1660,0.589622642,0.565975287,0.665048544,0.869109948,0.869109948,0.869109948
4248,2500,2565,3014,1660,1660,1660,0.589622642,0.565975287,0.665048544,0.869109948,0.869109948,0.869109948
4249,2500,2565,3014,1660,1660,1660,0.589622642,0.565975287,0.665048544,0.869109948,0.869109948,0.869109948
4250,2500,2565,2936,1660,1660,1660,0.589622642,0.565975287,0.647837599,0.869109948,0.869109948,0.869109948
4251,2500,2566,2936,1660,1660,1660,0.589622642,0.56619594,0.647837599,0.869109948,0.869109948,0.869109948
4252,2500,2506,2936,1660,1660,1660,0.589622642,0.552956752,0.647837599,0.869109948,0.869109948,0.869109948
4253,2500,2506,2936,1660,1660,1660,0.589622642,0.552956752,0.647837599,0.869109948,0.869109948,0.869109948
4254,2620,2500,3026,1440,1660,1440,0.617924528,0.551632833,0.667696381,0.753926702,0.869109948,0.753926702
4255,2505,2500,3026,1440,1660,1440,0.590801887,0.551632833,0.667696381,0.753926702,0.869109948,0.753926702
4256,1755,2258,3026,1440,1660,1440,0.413915094,0.498234775,0.667696381,0.753926702,0.869109948,0.753926702
4257,1005,1508,3035,1440,1660,1440,0.237028302,0.332744925,0.669682259,0.753926702,0.869109948,0.753926702
4258,1005,1508,3026,1440,1660,1440,0.237028302,0.332744925,0.667696381,0.753926702,0.869109948,0.753926702
4259,1005,1508,3026,1440,1660,1440,0.237028302,0.332744925,0.667696381,0.753926702,0.869109948,0.753926702
4260,1005,1508,2960,1440,1660,1440,0.237028302,0.332744925,0.653133274,0.753926702,0.869109948,0.753926702
4261,1005,1508,2960,1440,1660,1440,0.237028302,0.332744925,0.653133274,0.753926702,0.869109948,0.753926702
4262,1005,1508,2960,1440,1660,1440,0.237028302,0.332744925,0.653133274,0.753926702,0.869109948,0.753926702
4263,1005,1508,2970,1440,1660,1440,0.237028302,0.332744925,0.655339806,0.753926702,0.869109948,0.753926702
4264,1755,2258,2960,1440,1660,1440,0.413915094,0.498234775,0.653133274,0.753926702,0.869109948,0.753926702
4265,2505,2608,3106,1440,1660,1440,0.590801887,0.575463372,0.685348632,0.753926702,0.869109948,0.753926702
4266,2620,2500,3106,1440,1660,1440,0.617924528,0.551632833,0.685348632,0.753926702,0.869109948,0.753926702
4267,2620,2500,3106,1440,1660,1440,0.617924528,0.551632833,0.685348632,0.753926702,0.869109948,0.753926702
4268,2620,2500,3106,1440,1660,1440,0.617924528,0.551632833,0.685348632,0.753926702,0.869109948,0.753926702
4269,2620,2500,3106,1440,1660,1440,0.617924528,0.551632833,0.685348632,0.753926702,0.869109948,0.753926702
4270,2500,2565,2767,1660,1660,1660,0.589622642,0.565975287,0.61054722,0.869109948,0.869109948,0.869109948
4271,2500,2600,2810,1660,1660,1660,0.589622642,0.573698147,0.620035305,0.869109948,0.869109948,0.869109948
4272,2500,2600,2810,1660,1660,1660,0.589622642,0.573698147,0.620035305,0.869109948,0.869109948,0.869109948
4273,2500,2600,2810,1660,1660,1660,0.589622642,0.573698147,0.620035305,0.869109948,0.869109948,0.869109948
4274,2500,2600,2877,1660,1660,1660,0.589622642,0.573698147,0.634819064,0.869109948,0.869109948,0.869109948
4275,1755,2600,2877,1660,1660,1660,0.413915094,0.573698147,0.634819064,0.869109948,0.869109948,0.869109948
4276,1005,2600,2877,1660,1660,1660,0.237028302,0.573698147,0.634819064,0.869109948,0.869109948,0.869109948
4277,1005,2600,2877,1660,1660,1660,0.237028302,0.573698147,0.634819064,0.869109948,0.869109948,0.869109948
4278,1005,2332,2992,1660,1440,1440,0.237028302,0.514563107,0.660194175,0.869109948,0.753926702,0.753926702
4279,1005,2332,2992,1660,1440,1440,0.237028302,0.514563107,0.660194175,0.869109948,0.753926702,0.753926702
4280,1005,2332,2992,1660,1440,1440,0.237028302,0.514563107,0.660194175,0.869109948,0.753926702,0.753926702
4281,503,2332,2992,1660,1440,1440,0.118632075,0.514563107,0.660194175,0.869109948,0.753926702,0.753926702
4282,503,2332,2992,1660,1440,1440,0.118632075,0.514563107,0.660194175,0.869109948,0.753926702,0.753926702
4283,503,2332,2992,1660,1440,1440,0.118632075,0.514563107,0.660194175,0.869109948,0.753926702,0.753926702
4284,503,2332,3108,1660,1440,1440,0.118632075,0.514563107,0.685789938,0.869109948,0.753926702,0.753926702
4285,503,2332,3108,1660,1440,1440,0.118632075,0.514563107,0.685789938,0.869109948,0.753926702,0.753926702
4286,503,2332,3108,1660,1440,1440,0.118632075,0.514563107,0.685789938,0.869109948,0.753926702,0.753926702
4287,503,2332,3108,1660,1440,1440,0.118632075,0.514563107,0.685789938,0.869109948,0.753926702,0.753926702
4288,1253,2403,3108,1660,1440,1440,0.295518868,0.530229479,0.685789938,0.869109948,0.753926702,0.753926702
4289,2003,2403,3201,1660,1440,1440,0.47240566,0.530229479,0.70631068,0.869109948,0.753926702,0.753926702
4290,2500,2403,3201,1660,1440,1440,0.589622642,0.530229479,0.70631068,0.869109948,0.753926702,0.753926702
4291,2500,2403,3201,1660,1440,1440,0.589622642,0.530229479,0.70631068,0.869109948,0.753926702,0.753926702
4292,2500,2403,3201,1660,1440,1440,0.589622642,0.530229479,0.70631068,0.869109948,0.753926702,0.753926702
4293,2500,2403,3201,1660,1440,1440,0.589622642,0.530229479,0.70631068,0.869109948,0.753926702,0.753926702
4294,2500,2609,2859,1660,1660,1660,0.589622642,0.575684025,0.630847308,0.869109948,0.869109948,0.869109948
4295,2500,2706,3183,1660,1660,1660,0.589622642,0.597087379,0.702338923,0.869109948,0.869109948,0.869109948
4296,2500,2706,3183,1660,1660,1660,0.589622642,0.597087379,0.702338923,0.869109948,0.869109948,0.869109948
4297,2500,2706,3183,1660,1660,1660,0.589622642,0.597087379,0.702338923,0.869109948,0.869109948,0.869109948
4298,2500,2706,3280,1660,1660,1660,0.589622642,0.597087379,0.723742277,0.869109948,0.869109948,0.869109948
4299,2500,2706,3280,1660,1660,1660,0.589622642,0.597087379,0.723742277,0.869109948,0.869109948,0.869109948
4300,2500,2706,3280,1660,1660,1660,0.589622642,0.597087379,0.723742277,0.869109948,0.869109948,0.869109948
4301,2500,2706,3280,1660,1660,1660,0.589622642,0.597087379,0.723742277,0.869109948,0.869109948,0.869109948
4302,2620,2701,3106,1440,1440,1440,0.617924528,0.595984113,0.685348632,0.753926702,0.753926702,0.753926702
4303,2620,2701,3106,1440,1440,1440,0.617924528,0.595984113,0.685348632,0.753926702,0.753926702,0.753926702
4304,2620,2701,3106,1440,1440,1440,0.617924528,0.595984113,0.685348632,0.753926702,0.753926702,0.753926702
4305,2620,2701,3106,1440,1440,1440,0.617924528,0.595984113,0.685348632,0.753926702,0.753926702,0.753926702
4306,2620,2701,3106,1440,1440,1440,0.617924528,0.595984113,0.685348632,0.753926702,0.753926702,0.753926702
4307,2620,2701,3106,1440,1440,1440,0.617924528,0.595984113,0.685348632,0.753926702,0.753926702,0.753926702
4308,2620,2701,3106,1440,1440,1440,0.617924528,0.595984113,0.685348632,0.753926702,0.753926702,0.753926702
4309,2620,2701,3106,1440,1440,1440,0.617924528,0.595984113,0.685348632,0.753926702,0.753926702,0.753926702
4310,2620,2701,3106,1440,1440,1440,0.617924528,0.595984113,0.685348632,0.753926702,0.753926702,0.753926702
4311,2620,2701,3106,1440,1440,1440,0.617924528,0.595984113,0.685348632,0.753926702,0.753926702,0.753926702
4312,2620,2776,3106,1440,1440,1440,0.617924528,0.612533098,0.685348632,0.753926702,0.753926702,0.753926702
4313,2620,2776,3106,1440,1440,1440,0.617924528,0.612533098,0.685348632,0.753926702,0.753926702,0.753926702
4314,2620,2776,3106,1440,1440,1440,0.617924528,0.612533098,0.685348632,0.753926702,0.753926702,0.753926702
4315,2620,2776,3106,1440,1440,1440,0.617924528,0.612533098,0.685348632,0.753926702,0.753926702,0.753926702
4316,2620,2776,3106,1440,1440,1440,0.617924528,0.612533098,0.685348632,0.753926702,0.753926702,0.753926702
4317,2620,2776,3106,1440,1440,1440,0.617924528,0.612533098,0.685348632,0.753926702,0.753926702,0.753926702
4318,2500,2701,2767,1660,1660,1660,0.589622642,0.595984113,0.61054722,0.869109948,0.869109948,0.869109948
4319,2500,2386,2910,1660,1660,1660,0.589622642,0.526478376,0.642100618,0.869109948,0.869109948,0.869109948
4320,2500,2386,2910,1660,1660,1660,0.589622642,0.526478376,0.642100618,0.869109948,0.869109948,0.869109948
4321,2500,2386,2910,1660,1660,1660,0.589622642,0.526478376,0.642100618,0.869109948,0.869109948,0.869109948
4322,2500,2386,3008,1660,1660,1660,0.589622642,0.526478376,0.663724625,0.869109948,0.869109948,0.869109948
4323,2500,2386,3008,1660,1660,1660,0.589622642,0.526478376,0.663724625,0.869109948,0.869109948,0.869109948
4324,2500,2386,3008,1660,1660,1660,0.589622642,0.526478376,0.663724625,0.869109948,0.869109948,0.869109948
4325,2500,2386,3008,1660,1660,1660,0.589622642,0.526478376,0.663724625,0.869109948,0.869109948,0.869109948
4326,2620,2730,2936,1440,1440,1440,0.617924528,0.602383054,0.647837599,0.753926702,0.753926702,0.753926702
4327,2620,2730,2936,1440,1440,1440,0.617924528,0.602383054,0.647837599,0.753926702,0.753926702,0.753926702
4328,2620,2730,2936,1440,1440,1440,0.617924528,0.602383054,0.647837599,0.753926702,0.753926702,0.753926702
4329,2620,2730,2936,1440,1440,1440,0.617924528,0.602383054,0.647837599,0.753926702,0.753926702,0.753926702
4330,2620,2730,2936,1440,1440,1440,0.617924528,0.602383054,0.647837599,0.753926702,0.753926702,0.753926702
4331,2620,2730,2936,1440,1440,1440,0.617924528,0.602383054,0.647837599,0.753926702,0.753926702,0.753926702
